produto_texto,qtde_kg,PIB_total_(dolar_corrente),população_total,PIB_per_capita,taxa_crescimento_PIB,taxa_inflação_(CPI),expectativa_vida,taxa_alfabetização,exportacao_abs,importacao_abs,IDH_estimado,pais_cat,valor_dolar_ajustado,qtde_lag1,valor_ajustado_lag1,PIB_lag1,exportacao_abs_lag1,importacao_Abs_lag1,taxa_inflação_(CPI)_lag1
Espumantes,5809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,41017.35783427843,833.0,6929.756910023782,0.0,0.0,0.0,0.0
Suco de uva,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,6.732766132805626,1.0,1.3662769933012189,0.0,0.0,0.0,0.0
Uvas frescas,2457655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,7159321.877702752,1021075.0,2821150.2182330554,0.0,0.0,0.0,0.0
Vinhos de mesa,61699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,358153.5340942749,8189.0,76978.77835657727,0.0,0.0,0.0,0.0
Espumantes,9236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,82377.54900395378,5809.0,41017.35783427843,0.0,0.0,0.0,0.0
Suco de uva,38480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,30831.456356447692,4.0,6.732766132805626,0.0,0.0,0.0,0.0
Uvas frescas,1649514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,4669891.015726379,2457655.0,7159321.877702752,0.0,0.0,0.0,0.0
Vinhos de mesa,213348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,1009234.6238721615,61699.0,358153.5340942749,0.0,0.0,0.0,0.0
Espumantes,6256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,40947.37496044588,9236.0,82377.54900395378,0.0,0.0,0.0,0.0
Suco de uva,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,7.940924068737686,38480.0,30831.456356447692,0.0,0.0,0.0,0.0
Uvas frescas,3277187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,8646285.913554724,1649514.0,4669891.015726379,0.0,0.0,0.0,0.0
Vinhos de mesa,10680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,59265.763299678925,213348.0,1009234.6238721615,0.0,0.0,0.0,0.0
Espumantes,4293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,24948.00414987896,6256.0,40947.37496044588,0.0,0.0,0.0,0.0
Uvas frescas,2384112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,6745528.355922952,3277187.0,8646285.913554724,0.0,0.0,0.0,0.0
Vinhos de mesa,14012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,89018.42071689577,10680.0,59265.763299678925,0.0,0.0,0.0,0.0
Espumantes,4824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,36855.13018521541,4293.0,24948.00414987896,0.0,0.0,0.0,0.0
Uvas frescas,3353831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,8613268.773980092,2384112.0,6745528.355922952,0.0,0.0,0.0,0.0
Vinhos de mesa,15467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,112235.44663022194,14012.0,89018.42071689577,0.0,0.0,0.0,0.0
Espumantes,4092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,26699.67383227071,4824.0,36855.13018521541,0.0,0.0,0.0,0.0
Suco de uva,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,113.67942351268584,6.0,7.940924068737686,0.0,0.0,0.0,0.0
Uvas frescas,2870420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,7287465.665584791,3353831.0,8613268.773980092,0.0,0.0,0.0,0.0
Vinhos de mesa,10794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,56692.30327310669,15467.0,112235.44663022194,0.0,0.0,0.0,0.0
Espumantes,1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,6706.7362677337205,4092.0,26699.67383227071,0.0,0.0,0.0,0.0
Suco de uva,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,29.44779919970898,96.0,113.67942351268584,0.0,0.0,0.0,0.0
Uvas frescas,1863097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,4270286.711531466,2870420.0,7287465.665584791,0.0,0.0,0.0,0.0
Vinhos de mesa,3660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,31247.795925791193,10794.0,56692.30327310669,0.0,0.0,0.0,0.0
Espumantes,2388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,17898.178450684092,1003.0,6706.7362677337205,0.0,0.0,0.0,0.0
Suco de uva,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,53.32971164285908,12.0,29.44779919970898,0.0,0.0,0.0,0.0
Uvas frescas,1371694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,3383474.4662475707,1863097.0,4270286.711531466,0.0,0.0,0.0,0.0
Vinhos de mesa,6261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,39518.528366259554,3660.0,31247.795925791193,0.0,0.0,0.0,0.0
Espumantes,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,306.7778167324796,2388.0,17898.178450684092,0.0,0.0,0.0,0.0
Suco de uva,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,4.630608554452523,86.0,53.32971164285908,0.0,0.0,0.0,0.0
Uvas frescas,1461590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,2974531.602863786,1371694.0,3383474.4662475707,0.0,0.0,0.0,0.0
Vinhos de mesa,2698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,7803.733066391113,6261.0,39518.528366259554,0.0,0.0,0.0,0.0
Espumantes,1164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,7031.487041055168,142.0,306.7778167324796,0.0,0.0,0.0,0.0
Suco de uva,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,25.724952589226227,13.0,4.630608554452523,0.0,0.0,0.0,0.0
Uvas frescas,559012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,1300506.7563069146,1461590.0,2974531.602863786,0.0,0.0,0.0,0.0
Vinhos de mesa,7630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,48627.663504809425,2698.0,7803.733066391113,0.0,0.0,0.0,0.0
Espumantes,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,1587.4803512940514,1164.0,7031.487041055168,0.0,0.0,0.0,0.0
Suco de uva,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,40.150281258409855,5.0,25.724952589226227,0.0,0.0,0.0,0.0
Uvas frescas,1701887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,4222623.610846007,559012.0,1300506.7563069146,0.0,0.0,0.0,0.0
Vinhos de mesa,4806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cat_A,32792.48484420844,7630.0,48627.663504809425,0.0,0.0,0.0,0.0
Suco de uva,756,0.0,7847207.0,0.0,0.0,0.0,41.913,95.0,0.0,0.0,0.0,cat_A,3975.1223140495867,0.0,0.0,0.0,0.0,0.0,0.0
Vinhos de mesa,3465756,0.0,7847207.0,0.0,0.0,0.0,41.913,95.0,0.0,0.0,0.0,cat_A,10316492.355743803,0.0,0.0,0.0,0.0,0.0,0.0
Vinhos de mesa,1682244,5930503400.96263,8133872.0,729.111965489822,0.0,0.0,42.242,95.0,0.0,0.0,0.0,cat_A,4256207.728725729,3465756.0,10316492.355743803,0.0,0.0,0.0,0.0
Suco de uva,1574,7554065410.121,9779120.0,772.468832586265,3.49999949008624,0.0,42.495,95.0,0.0,0.0,0.0,cat_A,8227.047936802974,756.0,3975.1223140495867,5930503400.96263,0.0,0.0,0.0
Uvas frescas,150,7554065410.121,9779120.0,772.468832586265,3.49999949008624,0.0,42.495,95.0,0.0,0.0,0.0,cat_A,1297.319749070632,0.0,0.0,7554065410.121,0.0,0.0,0.0
Vinhos de mesa,339,7554065410.121,9779120.0,772.468832586265,3.49999949008624,0.0,42.495,95.0,0.0,0.0,0.0,cat_A,3154.3819516728627,1682244.0,4256207.728725729,7554065410.121,0.0,0.0,0.0
Suco de uva,10278,7072536108.69711,10139450.0,697.526602399253,2.90000174246859,0.0,42.739,95.0,0.0,0.0,0.0,cat_A,32694.06429744526,1574.0,8227.047936802974,7554065410.121,0.0,0.0,0.0
Uvas frescas,4523,7072536108.69711,10139450.0,697.526602399253,2.90000174246859,0.0,42.739,95.0,0.0,0.0,0.0,cat_A,18761.235355839417,150.0,1297.319749070632,7072536108.69711,0.0,0.0,0.0
Vinhos de mesa,774,7072536108.69711,10139450.0,697.526602399253,2.90000174246859,0.0,42.739,95.0,0.0,0.0,0.0,cat_A,4917.132317518249,339.0,3154.3819516728627,7072536108.69711,0.0,0.0,0.0
Suco de uva,7208,8084412414.26566,10497858.0,770.10114008645,4.08274863510718,0.0,40.786,95.0,0.0,0.0,0.0,cat_A,19390.1774471831,10278.0,32694.06429744526,7072536108.69711,0.0,0.0,0.0
Uvas frescas,72,8084412414.26566,10497858.0,770.10114008645,4.08274863510718,0.0,40.786,95.0,0.0,0.0,0.0,cat_A,1328.2078257042256,4523.0,18761.235355839417,8084412414.26566,0.0,0.0,0.0
Vinhos de mesa,1316,8084412414.26566,10497858.0,770.10114008645,4.08274863510718,0.0,40.786,95.0,0.0,0.0,0.0,cat_A,10622.901258802818,774.0,4917.132317518249,8084412414.26566,0.0,0.0,0.0
Suco de uva,10642,8769836768.83482,10861291.0,807.43962838624,6.12889047765088,0.0,41.471,95.0,0.0,0.0,0.0,cat_A,45751.394809805584,7208.0,19390.1774471831,8084412414.26566,0.0,0.0,0.0
Uvas frescas,6081,8769836768.83482,10861291.0,807.43962838624,6.12889047765088,0.0,41.471,95.0,0.0,0.0,0.0,cat_A,55212.44596787828,72.0,1328.2078257042256,8769836768.83482,0.0,0.0,0.0
Vinhos de mesa,18500,8769836768.83482,10861291.0,807.43962838624,6.12889047765088,0.0,41.471,95.0,0.0,0.0,0.0,cat_A,34338.73668639054,1316.0,10622.901258802818,8769836768.83482,0.0,0.0,0.0
Suco de uva,7080,10201780976.6696,11238562.0,907.747893072936,0.0416214618374653,0.0,41.698,95.0,0.0,0.0,0.0,cat_A,60741.82725000001,10642.0,45751.394809805584,8769836768.83482,0.0,0.0,0.0
Uvas frescas,2426,10201780976.6696,11238562.0,907.747893072936,0.0416214618374653,0.0,41.698,95.0,0.0,0.0,0.0,cat_A,18436.818000000003,6081.0,55212.44596787828,10201780976.6696,0.0,0.0,0.0
Vinhos de mesa,168,10201780976.6696,11238562.0,907.747893072936,0.0416214618374653,0.0,41.698,95.0,0.0,0.0,0.0,cat_A,338.98650000000004,18500.0,34338.73668639054,10201780976.6696,0.0,0.0,0.0
Vinhos de mesa,930,11229515599.3048,11626360.0,965.866840464665,-3.45009868500253,0.0,41.854,95.0,0.0,0.0,0.0,cat_A,2616.075057383321,168.0,338.98650000000004,10201780976.6696,0.0,0.0,0.0
Suco de uva,600,10603784541.197,12023529.0,881.919488130062,0.991359302044742,83.7837837837838,43.812,95.0,0.0,0.0,0.0,cat_A,2796.023832599119,7080.0,60741.82725000001,11229515599.3048,0.0,0.0,0.0
Vinhos de mesa,125,10603784541.197,12023529.0,881.919488130062,0.991359302044742,83.7837837837838,43.812,95.0,0.0,0.0,0.0,cat_A,267.16537444933925,930.0,2616.075057383321,10603784541.197,0.0,0.0,83.7837837837838
Suco de uva,360,8307810973.58848,12423712.0,668.706017459877,-5.83828073313141,299.509803921569,42.267,95.0,0.0,0.0,0.0,cat_A,2747.853036350677,600.0,2796.023832599119,10603784541.197,0.0,0.0,83.7837837837838
Vinhos de mesa,292,8307810973.58848,12423712.0,668.706017459877,-5.83828073313141,299.509803921569,42.267,95.0,0.0,0.0,0.0,cat_A,742.3004133998575,125.0,267.16537444933925,8307810973.58848,0.0,0.0,299.509803921569
Suco de uva,18,5768720421.61367,12827135.0,449.727894936295,-23.9834174420578,1378.52760736196,42.19,95.0,0.0,0.0,0.0,cat_A,132.42234602076127,360.0,2747.853036350677,8307810973.58848,0.0,0.0,299.509803921569
Uvas frescas,1604,5768720421.61367,12827135.0,449.727894936295,-23.9834174420578,1378.52760736196,42.19,95.0,0.0,0.0,0.0,cat_A,9838.329051903114,2426.0,18436.818000000003,5768720421.61367,0.0,0.0,1378.52760736196
Vinhos de mesa,189,5768720421.61367,12827135.0,449.727894936295,-23.9834174420578,1378.52760736196,42.19,95.0,0.0,0.0,0.0,cat_A,516.6642352941177,292.0,742.3004133998575,5768720421.61367,0.0,0.0,1378.52760736196
Espumantes,600,4438321017.39068,13249764.0,334.973590276074,1.33936343647991,949.792531120332,43.567,95.0,0.0,0.0,0.0,cat_A,13284.157651821864,0.0,0.0,5768720421.61367,0.0,0.0,1378.52760736196
Uvas frescas,20,5538749259.94714,13699778.0,404.29481849612,15.0000000288634,2666.45059288538,46.139,95.0,0.0,0.0,0.0,cat_A,113.20797244094489,1604.0,9838.329051903114,4438321017.39068,0.0,0.0,949.792531120332
Vinhos de mesa,24,5538749259.94714,13699778.0,404.29481849612,15.0000000288634,2666.45059288538,46.139,95.0,0.0,0.0,0.0,cat_A,94.683031496063,189.0,516.6642352941177,5538749259.94714,0.0,0.0,2666.45059288538
Vinhos de mesa,2118,7526446605.51712,14170973.0,531.11713680614,13.5443697551026,4145.10598220638,46.418,95.0,0.0,0.0,0.0,cat_A,12797.47156787763,24.0,94.683031496063,5538749259.94714,0.0,0.0,2666.45059288538
Suco de uva,36,7648377412.83277,14660413.0,521.702725075533,7.27427735460373,219.176721172974,46.688,95.0,0.0,0.0,0.0,cat_A,152.44699065420562,18.0,132.42234602076127,7526446605.51712,0.0,0.0,4145.10598220638
Vinhos de mesa,68494,7648377412.83277,14660413.0,521.702725075533,7.27427735460373,219.176721172974,46.688,95.0,0.0,0.0,0.0,cat_A,285382.720953271,2118.0,12797.47156787763,7648377412.83277,0.0,0.0,219.176721172974
Espumantes,430,6506229607.29432,15159370.0,429.188654099367,4.69114645093552,107.284821528298,45.452,95.0,0.0,0.0,0.0,cat_A,944.9159447852761,600.0,13284.157651821864,7648377412.83277,0.0,0.0,219.176721172974
Suco de uva,1199,6506229607.29432,15159370.0,429.188654099367,4.69114645093552,107.284821528298,45.452,95.0,0.0,0.0,0.0,cat_A,7416.916601226994,36.0,152.44699065420562,6506229607.29432,0.0,0.0,107.284821528298
Vinhos de mesa,15780,6506229607.29432,15159370.0,429.188654099367,4.69114645093552,107.284821528298,45.452,95.0,0.0,0.0,0.0,cat_A,66840.7751411043,68494.0,285382.720953271,6506229607.29432,0.0,0.0,107.284821528298
Espumantes,19474,6152923310.44546,15667235.0,392.725539027496,2.18148971840458,248.195902412868,45.808,95.0,0.0,0.0,0.0,cat_A,35202.45824729893,430.0,944.9159447852761,6506229607.29432,0.0,0.0,107.284821528298
Suco de uva,288,6152923310.44546,15667235.0,392.725539027496,2.18148971840458,248.195902412868,45.808,95.0,0.0,0.0,0.0,cat_A,1805.6887815126054,1199.0,7416.916601226994,6152923310.44546,0.0,0.0,248.195902412868
Uvas frescas,80,6152923310.44546,15667235.0,392.725539027496,2.18148971840458,248.195902412868,45.808,95.0,0.0,0.0,0.0,cat_A,182.64005402160868,20.0,113.20797244094489,6152923310.44546,0.0,0.0,248.195902412868
Vinhos de mesa,10998,6152923310.44546,15667235.0,392.725539027496,2.18148971840458,248.195902412868,45.808,95.0,0.0,0.0,0.0,cat_A,31515.765198079236,15780.0,66840.7751411043,6152923310.44546,0.0,0.0,248.195902412868
Espumantes,1798,9129594970.15301,16194869.0,563.733795571487,3.05462423430785,324.996871601321,46.501,95.0,0.0,0.0,0.0,cat_A,23714.30547038328,19474.0,35202.45824729893,6152923310.44546,0.0,0.0,248.195902412868
Suco de uva,156,9129594970.15301,16194869.0,563.733795571487,3.05462423430785,324.996871601321,46.501,95.0,0.0,0.0,0.0,cat_A,298.7514285714286,288.0,1805.6887815126054,9129594970.15301,0.0,0.0,324.996871601321
Uvas frescas,408,9129594970.15301,16194869.0,563.733795571487,3.05462423430785,324.996871601321,46.501,95.0,0.0,0.0,0.0,cat_A,1654.0627874564461,80.0,182.64005402160868,9129594970.15301,0.0,0.0,324.996871601321
Vinhos de mesa,249717,9129594970.15301,16194869.0,563.733795571487,3.05462423430785,324.996871601321,46.501,95.0,0.0,0.0,0.0,cat_A,671857.3514111498,10998.0,31515.765198079236,9129594970.15301,0.0,0.0,324.996871601321
Espumantes,784,8936079117.73136,16747208.0,533.586202412447,4.2059985561951,152.561022469299,47.032,67.0,0.0,0.0,0.4130630788697525,cat_A,871.4567363071712,1798.0,23714.30547038328,9129594970.15301,0.0,0.0,324.996871601321
Suco de uva,29,8936079117.73136,16747208.0,533.586202412447,4.2059985561951,152.561022469299,47.032,67.0,0.0,0.0,0.4130630788697525,cat_A,139.92902879728967,156.0,298.7514285714286,8936079117.73136,0.0,0.0,152.561022469299
Uvas frescas,4032,8936079117.73136,16747208.0,533.586202412447,4.2059985561951,152.561022469299,47.032,67.0,0.0,0.0,0.4130630788697525,cat_A,8574.638334274423,408.0,1654.0627874564461,8936079117.73136,0.0,0.0,152.561022469299
Vinhos de mesa,12150,8936079117.73136,16747208.0,533.586202412447,4.2059985561951,152.561022469299,47.032,67.0,0.0,0.0,0.4130630788697525,cat_A,27505.79605307736,249717.0,671857.3514111498,8936079117.73136,0.0,0.0,152.561022469299
Uvas frescas,1079,15285592370.374,17327699.0,882.147847234303,13.6656887608562,108.897436089429,47.874,67.0,872577977862.5914,737021535413.3284,0.4130630788697525,cat_A,2340.0257809894388,4032.0,8574.638334274423,8936079117.73136,0.0,0.0,152.561022469299
Vinhos de mesa,9812,15285592370.374,17327699.0,882.147847234303,13.6656887608562,108.897436089429,47.874,67.0,872577977862.5914,737021535413.3284,0.4130630788697525,cat_A,9224.095664257922,12150.0,27505.79605307736,15285592370.374,872577977862.5914,737021535413.3284,108.897436089429
Espumantes,368,17812704586.4397,17943712.0,992.698979254665,2.99000000000001,98.2241436573304,50.218,67.0,967609960987.0758,883151947179.3689,0.4130630788697525,cat_A,625.6731684782609,784.0,871.4567363071712,15285592370.374,872577977862.5914,737021535413.3284,108.897436089429
Suco de uva,4497,17812704586.4397,17943712.0,992.698979254665,2.99000000000001,98.2241436573304,50.218,67.0,967609960987.0758,883151947179.3689,0.4130630788697525,cat_A,5946.452347826087,29.0,139.92902879728967,17812704586.4397,967609960987.0758,883151947179.3689,98.2241436573304
Uvas frescas,1803,17812704586.4397,17943712.0,992.698979254665,2.99000000000001,98.2241436573304,50.218,67.0,967609960987.0758,883151947179.3689,0.4130630788697525,cat_A,3498.314282608696,1079.0,2340.0257809894388,17812704586.4397,967609960987.0758,883151947179.3689,98.2241436573304
Vinhos de mesa,19937,17812704586.4397,17943712.0,992.698979254665,2.99000000000001,98.2241436573304,50.218,67.0,967609960987.0758,883151947179.3689,0.4130630788697525,cat_A,19498.158114130438,9812.0,9224.095664257922,17812704586.4397,967609960987.0758,883151947179.3689,98.2241436573304
Espumantes,793,23552057679.4994,18600423.0,1266.21086410236,10.9500000059465,43.5421067519687,51.123,67.0,1374977566501.9954,1064543320893.626,0.4130630788697525,cat_A,1727.0331392271044,368.0,625.6731684782609,17812704586.4397,967609960987.0758,883151947179.3689,98.2241436573304
Suco de uva,15534,23552057679.4994,18600423.0,1266.21086410236,10.9500000059465,43.5421067519687,51.123,67.0,1374977566501.9954,1064543320893.626,0.4130630788697525,cat_A,15767.480439385918,4497.0,5946.452347826087,23552057679.4994,1374977566501.9954,1064543320893.626,43.5421067519687
Uvas frescas,82055,23552057679.4994,18600423.0,1266.21086410236,10.9500000059465,43.5421067519687,51.123,67.0,1374977566501.9954,1064543320893.626,0.4130630788697525,cat_A,211611.37781895182,1803.0,3498.314282608696,23552057679.4994,1374977566501.9954,1064543320893.626,43.5421067519687
Vinhos de mesa,37573,23552057679.4994,18600423.0,1266.21086410236,10.9500000059465,43.5421067519687,51.123,67.0,1374977566501.9954,1064543320893.626,0.4130630788697525,cat_A,83664.7919428269,19937.0,19498.158114130438,23552057679.4994,1374977566501.9954,1064543320893.626,43.5421067519687
Espumantes,419,36970900883.8109,19291161.0,1916.46842218625,15.0299999905513,22.953513851394,52.13,67.0,2422565150997.0103,1518198745003.7073,0.4130630788697525,cat_A,1053.6609523809523,793.0,1727.0331392271044,23552057679.4994,1374977566501.9954,1064543320893.626,43.5421067519687
Suco de uva,194838,36970900883.8109,19291161.0,1916.46842218625,15.0299999905513,22.953513851394,52.13,67.0,2422565150997.0103,1518198745003.7073,0.4130630788697525,cat_A,209586.97666666665,15534.0,15767.480439385918,36970900883.8109,2422565150997.0103,1518198745003.7073,22.953513851394
Uvas frescas,76618,36970900883.8109,19291161.0,1916.46842218625,15.0299999905513,22.953513851394,52.13,67.0,2422565150997.0103,1518198745003.7073,0.4130630788697525,cat_A,202312.54,82055.0,211611.37781895182,36970900883.8109,2422565150997.0103,1518198745003.7073,22.953513851394
Vinhos de mesa,24056,36970900883.8109,19291161.0,1916.46842218625,15.0299999905513,22.953513851394,52.13,67.0,2422565150997.0103,1518198745003.7073,0.4130630788697525,cat_A,53066.927142857145,37573.0,83664.7919428269,36970900883.8109,2422565150997.0103,1518198745003.7073,22.953513851394
Espumantes,3314,52381025141.4268,20015279.0,2617.05196022633,11.549999997879,13.3052101780032,52.965,67.0,3324511753871.6143,1632051096111.8984,0.4130630788697525,cat_A,10358.2721875,419.0,1053.6609523809523,36970900883.8109,2422565150997.0103,1518198745003.7073,22.953513851394
Suco de uva,7362,52381025141.4268,20015279.0,2617.05196022633,11.549999997879,13.3052101780032,52.965,67.0,3324511753871.6143,1632051096111.8984,0.4130630788697525,cat_A,7146.694330357143,194838.0,209586.97666666665,52381025141.4268,3324511753871.6143,1632051096111.8984,13.3052101780032
Vinhos de mesa,3766,52381025141.4268,20015279.0,2617.05196022633,11.549999997879,13.3052101780032,52.965,67.0,3324511753871.6143,1632051096111.8984,0.4130630788697525,cat_A,28463.853556547623,24056.0,53066.927142857145,52381025141.4268,3324511753871.6143,1632051096111.8984,13.3052101780032
Espumantes,6293,65266415494.2584,20778561.0,3141.0459797605,14.0100000086059,12.2514974459487,54.2,67.0,4431967072050.541,2620726217455.6187,0.4130630788697525,cat_A,39716.8139016697,3314.0,10358.2721875,52381025141.4268,3324511753871.6143,1632051096111.8984,13.3052101780032
Suco de uva,43395,65266415494.2584,20778561.0,3141.0459797605,14.0100000086059,12.2514974459487,54.2,67.0,4431967072050.541,2620726217455.6187,0.4130630788697525,cat_A,35916.393494805685,7362.0,7146.694330357143,65266415494.2584,4431967072050.541,2620726217455.6187,12.2514974459487
Vinhos de mesa,25931,65266415494.2584,20778561.0,3141.0459797605,14.0100000086059,12.2514974459487,54.2,67.0,4431967072050.541,2620726217455.6187,0.4130630788697525,cat_A,75271.62281158665,3766.0,28463.853556547623,65266415494.2584,4431967072050.541,2620726217455.6187,12.2514974459487
Espumantes,2244,88538665084.8634,21578655.0,4103.0669003635,11.1699999942146,12.4758291326398,55.281,67.0,6416842301891.502,4328626973012.555,0.4130630788697525,cat_A,15416.14983999294,6293.0,39716.8139016697,65266415494.2584,4431967072050.541,2620726217455.6187,12.2514974459487
Suco de uva,63263,88538665084.8634,21578655.0,4103.0669003635,11.1699999942146,12.4758291326398,55.281,67.0,6416842301891.502,4328626973012.555,0.4130630788697525,cat_A,89233.29676781096,43395.0,35916.393494805685,88538665084.8634,6416842301891.502,4328626973012.555,12.4758291326398
Uvas frescas,33860,88538665084.8634,21578655.0,4103.0669003635,11.1699999942146,12.4758291326398,55.281,67.0,6416842301891.502,4328626973012.555,0.4130630788697525,cat_A,131703.83526471996,76618.0,202312.54,88538665084.8634,6416842301891.502,4328626973012.555,12.4758291326398
Vinhos de mesa,25721,88538665084.8634,21578655.0,4103.0669003635,11.1699999942146,12.4758291326398,55.281,67.0,6416842301891.502,4328626973012.555,0.4130630788697525,cat_A,103565.46442455516,25931.0,75271.62281158665,88538665084.8634,6416842301891.502,4328626973012.555,12.4758291326398
Espumantes,11393,70307196181.6539,22414773.0,3136.64546955947,0.860000002152788,13.7302839288408,56.225,67.0,4131061039138.8506,4477784038549.641,0.4130630788697525,cat_A,49222.40217771294,2244.0,15416.14983999294,88538665084.8634,6416842301891.502,4328626973012.555,12.4758291326398
Suco de uva,237494,70307196181.6539,22414773.0,3136.64546955947,0.860000002152788,13.7302839288408,56.225,67.0,4131061039138.8506,4477784038549.641,0.4130630788697525,cat_A,279668.7519169188,63263.0,89233.29676781096,70307196181.6539,4131061039138.8506,4477784038549.641,13.7302839288408
Uvas frescas,29700,70307196181.6539,22414773.0,3136.64546955947,0.860000002152788,13.7302839288408,56.225,67.0,4131061039138.8506,4477784038549.641,0.4130630788697525,cat_A,160923.2158648625,33860.0,131703.83526471996,70307196181.6539,4131061039138.8506,4477784038549.641,13.7302839288408
Vinhos de mesa,54786,70307196181.6539,22414773.0,3136.64546955947,0.860000002152788,13.7302839288408,56.225,67.0,4131061039138.8506,4477784038549.641,0.4130630788697525,cat_A,123165.66799666258,25721.0,103565.46442455516,70307196181.6539,4131061039138.8506,4477784038549.641,13.7302839288408
Espumantes,104138,83799474069.7315,23294825.0,3597.34293216332,4.39837593810763,14.4696564932577,57.242,67.0,5157280743788.31,3568225133321.41,0.4130630788697525,cat_A,967486.353216605,11393.0,49222.40217771294,70307196181.6539,4131061039138.8506,4477784038549.641,13.7302839288408
Suco de uva,6413,83799474069.7315,23294825.0,3597.34293216332,4.39837593810763,14.4696564932577,57.242,67.0,5157280743788.31,3568225133321.41,0.4130630788697525,cat_A,11663.932255934256,237494.0,279668.7519169188,83799474069.7315,5157280743788.31,3568225133321.41,14.4696564932577
Vinhos de mesa,33557,83799474069.7315,23294825.0,3597.34293216332,4.39837593810763,14.4696564932577,57.242,67.0,5157280743788.31,3568225133321.41,0.4130630788697525,cat_A,273171.65269013465,54786.0,123165.66799666258,83799474069.7315,5157280743788.31,3568225133321.41,14.4696564932577
Espumantes,904,111789747670.59,24218352.0,4615.91059831778,3.47205314798103,13.4824679218511,58.093,67.0,6782278123910.447,4394741030342.849,0.4130630788697525,cat_A,19797.051840721262,104138.0,967486.353216605,83799474069.7315,5157280743788.31,3568225133321.41,14.4696564932577
